Date,Close_Com60,Close_Com120,Close_Com240,K_Open,K_High,K_Low,K_Close
1996-01-18,581.988868,581.531475,531.802438,544.050199,555.23999,544.050199,550.145004
1996-01-19,581.549513,581.370737,532.416074,547.097602,566.119995,547.097602,559.840011
1996-01-22,581.194352,581.346721,533.037231,553.468806,572.01001,553.468806,567.895004
1996-01-23,580.760803,581.334179,533.64376,560.681905,572.919983,560.681905,569.609985
1996-01-24,580.725481,581.52213,534.290371,565.145945,582.289978,565.145945,574.782486
1996-01-25,580.560804,581.691802,534.892975,569.964215,584.559998,569.964215,577.620011
1996-01-26,580.294997,581.888442,535.497438,573.792113,577.049988,573.672501,573.672501
1996-01-29,579.797093,582.01672,536.106776,573.732307,580.47998,573.732307,577.05249
1996-01-30,579.558544,582.183441,536.743884,575.392398,585.26001,575.392398,580.42749
1996-01-31,579.411932,582.397457,537.402272,577.909944,591.840027,577.909944,587.020004
1996-02-01,579.205319,582.613769,538.108967,582.464974,601.880005,582.464974,596.147507
1996-02-02,578.878061,582.873359,538.835248,589.30624,606.599976,589.30624,602.314987
1996-02-05,578.874028,583.199834,539.623057,595.810614,615.469971,595.810614,608.277481
1996-02-06,579.244513,583.482375,540.40814,602.044048,621.650024,602.044048,617.797501
1996-02-07,579.508223,583.736638,541.168636,609.920774,619.330017,609.920774,615.979996
1996-02-08,579.618706,583.960982,541.975991,612.950385,625.22998,612.950385,618.549988
1996-02-09,579.77032,584.18008,542.795247,615.750186,629.400024,615.750186,624.07251
1996-02-12,580.044029,584.424096,543.5919,619.911348,629.01001,619.911348,625.080002
1996-02-13,580.477255,584.749096,544.371818,622.495675,626.51001,620.597489,620.597489
1996-02-14,580.866126,584.981391,545.140041,621.546582,623.630005,618.252502,618.252502
1996-02-15,581.326287,585.218358,545.898512,619.899542,621.77002,618.785004,618.785004
1996-02-16,581.813867,585.512457,546.649752,619.342273,623.289978,619.342273,619.367477
1996-02-20,582.542255,585.813523,547.413016,619.354875,621.900024,617.375,617.375
1996-02-21,583.398062,586.315408,548.199256,618.364938,627.559998,618.364938,622.125015
1996-02-22,584.597578,586.943195,549.052107,620.244976,644.210022,620.244976,635.545013
1996-02-23,585.634192,587.514998,549.881983,627.894994,647.340027,627.894994,641.985001
1996-02-26,586.666611,588.016227,550.696446,634.939998,645.23999,634.939998,640.577499
1996-02-27,587.200482,588.490735,551.460206,637.758748,640.570007,634.509994,634.509994
1996-02-28,587.714352,588.786473,552.236528,636.134371,638.789978,632.807495,632.807495
1996-02-29,588.183869,589.021801,552.972686,634.470933,634.470933,626.647506,626.647506
1996-03-01,588.469998,589.067867,553.637231,630.559219,630.559219,612.865006,612.865006
1996-03-04,588.52645,589.045162,554.277272,621.712112,621.712112,604.045013,604.045013
1996-03-05,588.924031,589.095407,554.974586,612.878562,616.059998,608.475006,608.475006
1996-03-06,589.212096,589.110572,555.638677,610.676784,617.219971,610.676784,612.184998
1996-03-07,589.573709,589.125735,556.302851,611.430891,612.52002,609.050003,609.050003
1996-03-08,589.449999,589.024014,556.865992,610.240447,610.240447,599.035004,599.035004
1996-03-11,589.601128,589.159014,557.479049,604.637726,605.619995,598.630005,598.630005
1996-03-12,589.826613,589.223686,558.051281,601.633866,605.47998,600.644989,600.644989
1996-03-13,590.265484,589.336227,558.724339,601.139428,615.890015,601.139428,607.170014
1996-03-14,590.979517,589.396637,559.394339,604.154721,619.030029,604.154721,613.722504
1996-03-15,591.921936,589.616801,560.115661,608.938612,622.679993,608.938612,616.377503
1996-03-18,593.296453,589.949752,560.879173,612.658058,633.440002,612.658058,627.530014
1996-03-19,594.17355,590.289588,561.654091,620.094036,637.919983,620.094036,631.850006
1996-03-20,594.981775,590.572293,562.35905,625.972021,629.390015,621.870011,621.870011
1996-03-21,595.477743,590.861556,563.068099,623.921016,623.921016,613.699997,613.699997
1996-03-22,595.924517,591.004507,563.765909,618.810506,618.810506,611.407501,611.407501
1996-03-25,596.12984,591.108933,564.37938,615.109004,617.75,606.567505,606.567505
1996-03-26,596.480001,591.340162,564.99405,610.838254,610.838254,599.0,599.0
1996-03-27,597.062259,591.626228,565.618347,604.919127,612.609985,604.919127,606.207504
1996-03-28,597.575969,592.028605,566.23467,605.563316,611.73999,605.563316,607.692505
